image_id,dataset_idx,object_idx,layer,distance_bin,patch_count,cosine_distance,relative_l2
4765,45,0,8,inside,48,0.5293307900428772,1.0206588506698608
4765,45,0,8,ring_1,63,0.11911703646183014,0.46070533990859985
4765,45,0,8,near_2_4,139,0.02354835346341133,0.1936972290277481
4765,45,0,8,mid_5_8,290,0.04531172662973404,0.21424418687820435
4765,45,0,8,far_gt8,484,0.015648435801267624,0.12775544822216034
4765,45,0,9,inside,48,0.5050535202026367,0.9990933537483215
4765,45,0,9,ring_1,63,0.13890770077705383,0.5038020610809326
4765,45,0,9,near_2_4,139,0.03474552184343338,0.23394380509853363
4765,45,0,9,mid_5_8,290,0.0638890191912651,0.26056304574012756
4765,45,0,9,far_gt8,484,0.02379964478313923,0.15848399698734283
4765,45,0,10,inside,48,0.5303357839584351,1.0248677730560303
4765,45,0,10,ring_1,63,0.1679658442735672,0.5578485131263733
4765,45,0,10,near_2_4,139,0.05160093680024147,0.28639400005340576
4765,45,0,10,mid_5_8,290,0.0809374451637268,0.3081672787666321
4765,45,0,10,far_gt8,484,0.03174043819308281,0.18987756967544556
4765,45,0,11,inside,48,0.5599328875541687,1.0543416738510132
4765,45,0,11,ring_1,63,0.20046161115169525,0.6130535006523132
4765,45,0,11,near_2_4,139,0.06740836054086685,0.32726815342903137
4765,45,0,11,mid_5_8,290,0.09783019125461578,0.34944701194763184
4765,45,0,11,far_gt8,484,0.0406636968255043,0.22054532170295715
4765,45,0,12,inside,48,0.5825737118721008,1.075874924659729
4765,45,0,12,ring_1,63,0.21985897421836853,0.6443419456481934
4765,45,0,12,near_2_4,139,0.08336396515369415,0.3673316240310669
4765,45,0,12,mid_5_8,290,0.11766617745161057,0.39458954334259033
4765,45,0,12,far_gt8,484,0.05253050476312637,0.2606070339679718
4765,45,0,13,inside,48,0.6065220236778259,1.097908616065979
4765,45,0,13,ring_1,63,0.24095110595226288,0.6761916875839233
4765,45,0,13,near_2_4,139,0.10053269565105438,0.40791967511177063
4765,45,0,13,mid_5_8,290,0.13482020795345306,0.42981088161468506
4765,45,0,13,far_gt8,484,0.06514293700456619,0.2946358919143677
4765,45,0,14,inside,48,0.6061151623725891,1.0969723463058472
4765,45,0,14,ring_1,63,0.23367613554000854,0.6651023626327515
4765,45,0,14,near_2_4,139,0.10607904195785522,0.4179491400718689
4765,45,0,14,mid_5_8,290,0.14771127700805664,0.45448288321495056
4765,45,0,14,far_gt8,484,0.07839074730873108,0.3264509439468384
4765,45,0,15,inside,48,0.6575645804405212,1.141957402229309
4765,45,0,15,ring_1,63,0.2509835660457611,0.6864858865737915
4765,45,0,15,near_2_4,139,0.11673283576965332,0.43716880679130554
4765,45,0,15,mid_5_8,290,0.1629941761493683,0.477279394865036
4765,45,0,15,far_gt8,484,0.09055856615304947,0.3495519757270813
4765,45,0,16,inside,48,0.6905612945556641,1.1695688962936401
4765,45,0,16,ring_1,63,0.25685253739356995,0.693324089050293
4765,45,0,16,near_2_4,139,0.12579850852489471,0.4512067437171936
4765,45,0,16,mid_5_8,290,0.17608003318309784,0.49598369002342224
4765,45,0,16,far_gt8,484,0.099980428814888,0.3679194152355194
4765,45,0,17,inside,48,0.7182939648628235,1.1922630071640015
4765,45,0,17,ring_1,63,0.25738388299942017,0.6918712854385376
4765,45,0,17,near_2_4,139,0.12350768595933914,0.4446880519390106
4765,45,0,17,mid_5_8,290,0.179547518491745,0.4971083998680115
4765,45,0,17,far_gt8,484,0.10281860083341599,0.3729916512966156
4765,45,0,18,inside,48,0.7257282137870789,1.1974270343780518
4765,45,0,18,ring_1,63,0.2619904577732086,0.6929718255996704
4765,45,0,18,near_2_4,139,0.12652629613876343,0.44760915637016296
4765,45,0,18,mid_5_8,290,0.18451109528541565,0.50528484582901
4765,45,0,18,far_gt8,484,0.1097109317779541,0.3890540897846222
4765,45,0,19,inside,48,0.7683040499687195,1.2314581871032715
4765,45,0,19,ring_1,63,0.27506646513938904,0.7093226909637451
4765,45,0,19,near_2_4,139,0.13506488502025604,0.4625890254974365
4765,45,0,19,mid_5_8,290,0.1976819634437561,0.5258275270462036
4765,45,0,19,far_gt8,484,0.11876972019672394,0.4069913923740387
4765,45,0,20,inside,48,0.7551807761192322,1.220123529434204
4765,45,0,20,ring_1,63,0.26472580432891846,0.6934926509857178
4765,45,0,20,near_2_4,139,0.13326700031757355,0.4592950940132141
4765,45,0,20,mid_5_8,290,0.20089974999427795,0.5311025977134705
4765,45,0,20,far_gt8,484,0.12271340936422348,0.41292330622673035
4765,45,0,21,inside,48,0.7162869572639465,1.1880825757980347
4765,45,0,21,ring_1,63,0.25656378269195557,0.6835974454879761
4765,45,0,21,near_2_4,139,0.13173507153987885,0.4583461582660675
4765,45,0,21,mid_5_8,290,0.19584432244300842,0.5284715890884399
4765,45,0,21,far_gt8,484,0.12464144825935364,0.4219784140586853
4765,45,0,22,inside,48,0.6995193958282471,1.1742194890975952
4765,45,0,22,ring_1,63,0.2505156695842743,0.673112690448761
4765,45,0,22,near_2_4,139,0.12318519502878189,0.44454988837242126
4765,45,0,22,mid_5_8,290,0.1835077702999115,0.5128024816513062
4765,45,0,22,far_gt8,484,0.1187448501586914,0.41554445028305054
4765,45,0,23,inside,48,0.6719935536384583,1.15103280544281
4765,45,0,23,ring_1,63,0.24798113107681274,0.6675335168838501
4765,45,0,23,near_2_4,139,0.12330073118209839,0.44145235419273376
4765,45,0,23,mid_5_8,290,0.1891915500164032,0.520074188709259
4765,45,0,23,far_gt8,484,0.12506264448165894,0.42693695425987244
4765,45,0,24,inside,48,0.6475280523300171,1.128947377204895
4765,45,0,24,ring_1,63,0.24515046179294586,0.663666844367981
4765,45,0,24,near_2_4,139,0.12627701461315155,0.4485635757446289
4765,45,0,24,mid_5_8,290,0.1927446722984314,0.5293459296226501
4765,45,0,24,far_gt8,484,0.13216695189476013,0.44079744815826416
4765,45,0,25,inside,48,0.5997491478919983,1.086492657661438
4765,45,0,25,ring_1,63,0.22922539710998535,0.6405993103981018
4765,45,0,25,near_2_4,139,0.12571273744106293,0.4473600387573242
4765,45,0,25,mid_5_8,290,0.19244737923145294,0.535186231136322
4765,45,0,25,far_gt8,484,0.13906854391098022,0.4553471803665161
4765,45,0,26,inside,48,0.6013801693916321,1.0878143310546875
4765,45,0,26,ring_1,63,0.2432367503643036,0.6605744361877441
4765,45,0,26,near_2_4,139,0.13746857643127441,0.4673134684562683
4765,45,0,26,mid_5_8,290,0.21150192618370056,0.5646763443946838
4765,45,0,26,far_gt8,484,0.15690313279628754,0.4864475131034851
4765,45,0,27,inside,48,0.6602371335029602,1.1374176740646362
4765,45,0,27,ring_1,63,0.26737284660339355,0.6864458322525024
4765,45,0,27,near_2_4,139,0.1576608121395111,0.5026328563690186
4765,45,0,27,mid_5_8,290,0.2354363203048706,0.599711000919342
4765,45,0,27,far_gt8,484,0.17852453887462616,0.5226508975028992
4795,46,2,0,inside,28,0.02417176589369774,0.21413424611091614
4795,46,2,0,ring_1,13,5.5019672373646245e-08,0.0
4795,46,2,0,near_2_4,36,4.967053879312289e-09,0.0
4795,46,2,0,mid_5_8,75,1.5894572769070692e-08,0.0
4795,46,2,0,far_gt8,872,9.296137193359755e-09,0.0
4795,46,2,1,inside,28,0.04421528801321983,0.29235053062438965
4795,46,2,1,ring_1,13,8.231401443481445e-05,0.012199576944112778
4795,46,2,1,near_2_4,36,4.0324197470908985e-05,0.007660546340048313
4795,46,2,1,mid_5_8,75,3.512938928906806e-05,0.006721499841660261
4795,46,2,1,far_gt8,872,2.5396362616447732e-05,0.00606446573510766
4795,46,2,2,inside,28,0.20443788170814514,0.623561680316925
4795,46,2,2,ring_1,13,0.002217040630057454,0.06102003529667854
4795,46,2,2,near_2_4,36,0.0004163301782682538,0.026206808164715767
4795,46,2,2,mid_5_8,75,0.00021283785463310778,0.019020220264792442
4795,46,2,2,far_gt8,872,0.00013911293353885412,0.015725236386060715
4795,46,2,3,inside,28,0.3390124440193176,0.8054789304733276
4795,46,2,3,ring_1,13,0.029638491570949554,0.22585786879062653
4795,46,2,3,near_2_4,36,0.0010958760976791382,0.04197404533624649
4795,46,2,3,mid_5_8,75,0.0005452569457702339,0.029165951535105705
4795,46,2,3,far_gt8,872,0.0004629326576832682,0.026069389656186104
4795,46,2,4,inside,28,0.39148616790771484,0.8665894269943237
4795,46,2,4,ring_1,13,0.03196949139237404,0.23543475568294525
4795,46,2,4,near_2_4,36,0.001567991217598319,0.04924233257770538
4795,46,2,4,mid_5_8,75,0.000678201497066766,0.03307880461215973
4795,46,2,4,far_gt8,872,0.0005853516631759703,0.030319513753056526
4795,46,2,5,inside,28,0.4021225571632385,0.8789032697677612
4795,46,2,5,ring_1,13,0.0383935384452343,0.261505663394928
4795,46,2,5,near_2_4,36,0.002219519577920437,0.05891082063317299
4795,46,2,5,mid_5_8,75,0.0009297760552726686,0.038720257580280304
4795,46,2,5,far_gt8,872,0.0006476935814134777,0.032411426305770874
4795,46,2,6,inside,28,0.4483659863471985,0.9289312958717346
4795,46,2,6,ring_1,13,0.05750862509012222,0.3180965781211853
4795,46,2,6,near_2_4,36,0.0033762389793992043,0.07120692729949951
4795,46,2,6,mid_5_8,75,0.0011768166441470385,0.04380442202091217
4795,46,2,6,far_gt8,872,0.0007311290828511119,0.03426288068294525
4795,46,2,7,inside,28,0.5053082704544067,0.9859687089920044
4795,46,2,7,ring_1,13,0.07012256234884262,0.3500681519508362
4795,46,2,7,near_2_4,36,0.005076385103166103,0.08591405302286148
4795,46,2,7,mid_5_8,75,0.0014996083918958902,0.04907786101102829
4795,46,2,7,far_gt8,872,0.0007312860107049346,0.03446709364652634
4795,46,2,8,inside,28,0.48240354657173157,0.9638033509254456
4795,46,2,8,ring_1,13,0.0769353061914444,0.3644256889820099
4795,46,2,8,near_2_4,36,0.006279690191149712,0.09389330446720123
4795,46,2,8,mid_5_8,75,0.0015908305067569017,0.05060122534632683
4795,46,2,8,far_gt8,872,0.0007566990680061281,0.035069745033979416
4795,46,2,9,inside,28,0.4887872338294983,0.9690180420875549
4795,46,2,9,ring_1,13,0.08548586070537567,0.38573482632637024
4795,46,2,9,near_2_4,36,0.0076731229200959206,0.10461673140525818
4795,46,2,9,mid_5_8,75,0.0019482342759147286,0.05572231858968735
4795,46,2,9,far_gt8,872,0.0008617447456344962,0.036970410495996475
4795,46,2,10,inside,28,0.4648418724536896,0.9419750571250916
4795,46,2,10,ring_1,13,0.08920487761497498,0.39454084634780884
4795,46,2,10,near_2_4,36,0.010134601034224033,0.11829027533531189
4795,46,2,10,mid_5_8,75,0.0019363705068826675,0.05513036251068115
4795,46,2,10,far_gt8,872,0.0009417809778824449,0.0373217910528183
4795,46,2,11,inside,28,0.4567592740058899,0.9275797605514526
4795,46,2,11,ring_1,13,0.08748610317707062,0.3924940228462219
4795,46,2,11,near_2_4,36,0.01087611261755228,0.12455908209085464
4795,46,2,11,mid_5_8,75,0.0022492369171231985,0.05871882289648056
4795,46,2,11,far_gt8,872,0.0011436737840995193,0.03954150155186653
4795,46,2,12,inside,28,0.4759051203727722,0.9453116655349731
4795,46,2,12,ring_1,13,0.09049176424741745,0.3990192413330078
4795,46,2,12,near_2_4,36,0.011812090873718262,0.13306090235710144
4795,46,2,12,mid_5_8,75,0.0028741471469402313,0.0645194798707962
4795,46,2,12,far_gt8,872,0.0015280584339052439,0.0428796112537384
4795,46,2,13,inside,28,0.487427294254303,0.9477856755256653
4795,46,2,13,ring_1,13,0.09697577357292175,0.4115248918533325
4795,46,2,13,near_2_4,36,0.013312581926584244,0.1452534794807434
4795,46,2,13,mid_5_8,75,0.004479045048356056,0.07186965644359589
4795,46,2,13,far_gt8,872,0.0021009771153330803,0.04564451798796654
4795,46,2,14,inside,28,0.5214797258377075,0.9774098992347717
4795,46,2,14,ring_1,13,0.10886843502521515,0.42884695529937744
4795,46,2,14,near_2_4,36,0.013943399302661419,0.1487838476896286
4795,46,2,14,mid_5_8,75,0.005445106886327267,0.07717915624380112
4795,46,2,14,far_gt8,872,0.0032152298372238874,0.052743203938007355
4795,46,2,15,inside,28,0.563799262046814,1.0113118886947632
4795,46,2,15,ring_1,13,0.1311032623052597,0.4750917851924896
4795,46,2,15,near_2_4,36,0.018112577497959137,0.1671629697084427
4795,46,2,15,mid_5_8,75,0.006674574222415686,0.08305508643388748
4795,46,2,15,far_gt8,872,0.00409013731405139,0.05656513199210167
4795,46,2,16,inside,28,0.5657055974006653,1.0090916156768799
4795,46,2,16,ring_1,13,0.1512145847082138,0.5168424844741821
4795,46,2,16,near_2_4,36,0.024723704904317856,0.1944214552640915
4795,46,2,16,mid_5_8,75,0.009216471575200558,0.09642210602760315
4795,46,2,16,far_gt8,872,0.005192583426833153,0.06470809876918793
4795,46,2,17,inside,28,0.5815534591674805,1.025542974472046
4795,46,2,17,ring_1,13,0.14427465200424194,0.5071911215782166
4795,46,2,17,near_2_4,36,0.02587847225368023,0.19751432538032532
4795,46,2,17,mid_5_8,75,0.010109610855579376,0.09936603903770447
4795,46,2,17,far_gt8,872,0.006203144323080778,0.06976349651813507
4795,46,2,18,inside,28,0.6150467991828918,1.057112455368042
4795,46,2,18,ring_1,13,0.1594485193490982,0.5342321991920471
4795,46,2,18,near_2_4,36,0.028400812298059464,0.20719480514526367
4795,46,2,18,mid_5_8,75,0.011361276730895042,0.10480703413486481
4795,46,2,18,far_gt8,872,0.007406056858599186,0.07596747577190399
4795,46,2,19,inside,28,0.6434879899024963,1.0785932540893555
4795,46,2,19,ring_1,13,0.1649181842803955,0.5409930944442749
4795,46,2,19,near_2_4,36,0.0324164442718029,0.22042065858840942
4795,46,2,19,mid_5_8,75,0.013500973582267761,0.1144452691078186
4795,46,2,19,far_gt8,872,0.00885680690407753,0.08397388458251953
4795,46,2,20,inside,28,0.625724196434021,1.0684196949005127
4795,46,2,20,ring_1,13,0.1540341079235077,0.5292060971260071
4795,46,2,20,near_2_4,36,0.031082497909665108,0.21684764325618744
4795,46,2,20,mid_5_8,75,0.014073423109948635,0.11647913604974747
4795,46,2,20,far_gt8,872,0.010195028968155384,0.09023316949605942
4795,46,2,21,inside,28,0.6295645833015442,1.0726861953735352
4795,46,2,21,ring_1,13,0.15270663797855377,0.5273465514183044
4795,46,2,21,near_2_4,36,0.0298311710357666,0.21457751095294952
4795,46,2,21,mid_5_8,75,0.013798198662698269,0.11613188683986664
4795,46,2,21,far_gt8,872,0.01130363717675209,0.09496264159679413
4795,46,2,22,inside,28,0.6106420159339905,1.0536357164382935
4795,46,2,22,ring_1,13,0.15211357176303864,0.5223497152328491
4795,46,2,22,near_2_4,36,0.030575238168239594,0.21660882234573364
4795,46,2,22,mid_5_8,75,0.013430766761302948,0.11673500388860703
4795,46,2,22,far_gt8,872,0.011215883307158947,0.09562435746192932
4795,46,2,23,inside,28,0.5721630454063416,1.0211045742034912
4795,46,2,23,ring_1,13,0.14606481790542603,0.5141767859458923
4795,46,2,23,near_2_4,36,0.030380718410015106,0.21611915528774261
4795,46,2,23,mid_5_8,75,0.01386198028922081,0.11849527806043625
4795,46,2,23,far_gt8,872,0.01177147775888443,0.09911301732063293
4795,46,2,24,inside,28,0.5924319624900818,1.0428804159164429
4795,46,2,24,ring_1,13,0.1527460366487503,0.5289065837860107
4795,46,2,24,near_2_4,36,0.030790021643042564,0.21762186288833618
4795,46,2,24,mid_5_8,75,0.014224479906260967,0.1220933049917221
4795,46,2,24,far_gt8,872,0.013743518851697445,0.10632646083831787
4795,46,2,25,inside,28,0.5555816888809204,1.0095278024673462
4795,46,2,25,ring_1,13,0.15846703946590424,0.5390269160270691
4795,46,2,25,near_2_4,36,0.03229479119181633,0.22102171182632446
4795,46,2,25,mid_5_8,75,0.015022833831608295,0.12296600639820099
4795,46,2,25,far_gt8,872,0.015112752094864845,0.11191125959157944
4795,46,2,26,inside,28,0.5583862662315369,1.0146877765655518
4795,46,2,26,ring_1,13,0.16808058321475983,0.5519564151763916
4795,46,2,26,near_2_4,36,0.033278755843639374,0.2239263653755188
4795,46,2,26,mid_5_8,75,0.01584377884864807,0.12744225561618805
4795,46,2,26,far_gt8,872,0.01693003810942173,0.11978782713413239
4795,46,2,27,inside,28,0.6161348223686218,1.0640192031860352
4795,46,2,27,ring_1,13,0.18743258714675903,0.5828637480735779
4795,46,2,27,near_2_4,36,0.03790179267525673,0.23666983842849731
4795,46,2,27,mid_5_8,75,0.018942464143037796,0.13751690089702606
4795,46,2,27,far_gt8,872,0.01951773837208748,0.12809765338897705
5001,47,0,0,inside,163,0.04158727824687958,0.24620425701141357
5001,47,0,0,ring_1,83,2.2261975374249232e-08,0.0
5001,47,0,0,near_2_4,156,1.9104053894380968e-09,0.0
5001,47,0,0,mid_5_8,206,-2.025400513971931e-09,0.0
5001,47,0,0,far_gt8,416,1.533100224548889e-08,0.0
5001,47,0,1,inside,163,0.08403246849775314,0.3613957166671753
5001,47,0,1,ring_1,83,0.00013101172226015478,0.015882844105362892
5001,47,0,1,near_2_4,156,0.00011533995711943135,0.014682063832879066
5001,47,0,1,mid_5_8,206,9.235247853212059e-05,0.012922827154397964
5001,47,0,1,far_gt8,416,8.095413795672357e-05,0.01234401948750019
5001,47,0,2,inside,163,0.19321030378341675,0.5954592227935791
5001,47,0,2,ring_1,83,0.003850230947136879,0.0804600641131401
5001,47,0,2,near_2_4,156,0.0012498750584200025,0.047864701598882675
5001,47,0,2,mid_5_8,206,0.0008142616716213524,0.039142753928899765
5001,47,0,2,far_gt8,416,0.0006601071218028665,0.03568769246339798
5001,47,0,3,inside,163,0.3188575208187103,0.7797166705131531
5001,47,0,3,ring_1,83,0.015084926970303059,0.15731413662433624
5001,47,0,3,near_2_4,156,0.0023189405910670757,0.06541784107685089
5001,47,0,3,mid_5_8,206,0.0013892847346141934,0.050985902547836304
5001,47,0,3,far_gt8,416,0.0011541676940396428,0.04703068360686302
5001,47,0,4,inside,163,0.37242934107780457,0.8493641018867493
5001,47,0,4,ring_1,83,0.022955656051635742,0.19560055434703827
5001,47,0,4,near_2_4,156,0.002983354963362217,0.07416749745607376
5001,47,0,4,mid_5_8,206,0.0019249569159001112,0.05924062803387642
5001,47,0,4,far_gt8,416,0.0014627823838964105,0.052380725741386414
5001,47,0,5,inside,163,0.3840327262878418,0.8646404147148132
5001,47,0,5,ring_1,83,0.02909141220152378,0.22005687654018402
5001,47,0,5,near_2_4,156,0.0038136206567287445,0.08341719210147858
5001,47,0,5,mid_5_8,206,0.0025031007826328278,0.06688448786735535
5001,47,0,5,far_gt8,416,0.0018605797085911036,0.058705925941467285
5001,47,0,6,inside,163,0.48534974455833435,0.9746305346488953
5001,47,0,6,ring_1,83,0.044104576110839844,0.26820749044418335
5001,47,0,6,near_2_4,156,0.005748517345637083,0.09912309050559998
5001,47,0,6,mid_5_8,206,0.003535326337441802,0.07698067277669907
5001,47,0,6,far_gt8,416,0.002531705889850855,0.06669936329126358
5001,47,0,7,inside,163,0.5100635886192322,0.9983994364738464
5001,47,0,7,ring_1,83,0.05029737576842308,0.2848781645298004
5001,47,0,7,near_2_4,156,0.0074309660121798515,0.11137071251869202
5001,47,0,7,mid_5_8,206,0.004188230261206627,0.08296216279268265
5001,47,0,7,far_gt8,416,0.002725223544985056,0.06832095980644226
5001,47,0,8,inside,163,0.49242231249809265,0.9795768857002258
5001,47,0,8,ring_1,83,0.05781136825680733,0.30694320797920227
5001,47,0,8,near_2_4,156,0.009002909064292908,0.12156648188829422
5001,47,0,8,mid_5_8,206,0.004729642532765865,0.08820454031229019
5001,47,0,8,far_gt8,416,0.003111549885943532,0.07209422439336777
5001,47,0,9,inside,163,0.5099632143974304,0.995485246181488
5001,47,0,9,ring_1,83,0.06350201368331909,0.32064276933670044
5001,47,0,9,near_2_4,156,0.010863754898309708,0.13190732896327972
5001,47,0,9,mid_5_8,206,0.004913901910185814,0.08967132866382599
5001,47,0,9,far_gt8,416,0.00345606473274529,0.07424624264240265
5001,47,0,10,inside,163,0.5002743601799011,0.9838689565658569
5001,47,0,10,ring_1,83,0.0663684606552124,0.3217548131942749
5001,47,0,10,near_2_4,156,0.012596220709383488,0.13951292634010315
5001,47,0,10,mid_5_8,206,0.005162596236914396,0.0921979770064354
5001,47,0,10,far_gt8,416,0.003832660149782896,0.07721918076276779
5001,47,0,11,inside,163,0.5306394696235657,1.0126376152038574
5001,47,0,11,ring_1,83,0.07729769498109818,0.3422160744667053
5001,47,0,11,near_2_4,156,0.015663834288716316,0.15240731835365295
5001,47,0,11,mid_5_8,206,0.005953727290034294,0.09835410118103027
5001,47,0,11,far_gt8,416,0.004847084172070026,0.08363600075244904
5001,47,0,12,inside,163,0.5550534129142761,1.0353901386260986
5001,47,0,12,ring_1,83,0.08766350895166397,0.3595958650112152
5001,47,0,12,near_2_4,156,0.020090671256184578,0.17031431198120117
5001,47,0,12,mid_5_8,206,0.007726969197392464,0.11006249487400055
5001,47,0,12,far_gt8,416,0.006526197772473097,0.09373411536216736
5001,47,0,13,inside,163,0.6028763055801392,1.078490138053894
5001,47,0,13,ring_1,83,0.10447371006011963,0.38906896114349365
5001,47,0,13,near_2_4,156,0.027722802013158798,0.1948835402727127
5001,47,0,13,mid_5_8,206,0.009984610602259636,0.12336153537034988
5001,47,0,13,far_gt8,416,0.008069902658462524,0.10188677906990051
5001,47,0,14,inside,163,0.6102420091629028,1.0864404439926147
5001,47,0,14,ring_1,83,0.11683421581983566,0.40165168046951294
5001,47,0,14,near_2_4,156,0.0338297002017498,0.20745685696601868
5001,47,0,14,mid_5_8,206,0.011654439382255077,0.13106171786785126
5001,47,0,14,far_gt8,416,0.009976640343666077,0.11008031666278839
5001,47,0,15,inside,163,0.650597333908081,1.1208480596542358
5001,47,0,15,ring_1,83,0.132229283452034,0.42732739448547363
5001,47,0,15,near_2_4,156,0.04076974466443062,0.22580493986606598
5001,47,0,15,mid_5_8,206,0.013517764396965504,0.13888904452323914
5001,47,0,15,far_gt8,416,0.010816996917128563,0.11376786977052689
5001,47,0,16,inside,163,0.6722117066383362,1.140497088432312
5001,47,0,16,ring_1,83,0.14687992632389069,0.4516681432723999
5001,47,0,16,near_2_4,156,0.04738929867744446,0.24313415586948395
5001,47,0,16,mid_5_8,206,0.015434155240654945,0.14983327686786652
5001,47,0,16,far_gt8,416,0.012783567421138287,0.1234281063079834
5001,47,0,17,inside,163,0.6777819395065308,1.1452237367630005
5001,47,0,17,ring_1,83,0.14622922241687775,0.4508039951324463
5001,47,0,17,near_2_4,156,0.0489862896502018,0.2475491315126419
5001,47,0,17,mid_5_8,206,0.017314784228801727,0.1564132571220398
5001,47,0,17,far_gt8,416,0.013926650397479534,0.12802913784980774
5001,47,0,18,inside,163,0.6910549998283386,1.1560571193695068
5001,47,0,18,ring_1,83,0.15788425505161285,0.465190052986145
5001,47,0,18,near_2_4,156,0.05382023751735687,0.25923871994018555
5001,47,0,18,mid_5_8,206,0.020373614504933357,0.16667744517326355
5001,47,0,18,far_gt8,416,0.015833087265491486,0.13583894073963165
5001,47,0,19,inside,163,0.7189130187034607,1.1802804470062256
5001,47,0,19,ring_1,83,0.16760070621967316,0.48421165347099304
5001,47,0,19,near_2_4,156,0.059054333716630936,0.2738037109375
5001,47,0,19,mid_5_8,206,0.02285359427332878,0.17760729789733887
5001,47,0,19,far_gt8,416,0.018422197550535202,0.14691922068595886
5001,47,0,20,inside,163,0.71070396900177,1.1744966506958008
5001,47,0,20,ring_1,83,0.16826024651527405,0.48297905921936035
5001,47,0,20,near_2_4,156,0.061988022178411484,0.277089923620224
5001,47,0,20,mid_5_8,206,0.025204874575138092,0.1843472272157669
5001,47,0,20,far_gt8,416,0.020525483414530754,0.15316876769065857
5001,47,0,21,inside,163,0.6956216096878052,1.1629918813705444
5001,47,0,21,ring_1,83,0.16768823564052582,0.4865190088748932
5001,47,0,21,near_2_4,156,0.06505828350782394,0.2846796214580536
5001,47,0,21,mid_5_8,206,0.02822374366223812,0.19409950077533722
5001,47,0,21,far_gt8,416,0.02370094507932663,0.16301359236240387
5001,47,0,22,inside,163,0.6778228878974915,1.1477636098861694
5001,47,0,22,ring_1,83,0.16767410933971405,0.48967957496643066
5001,47,0,22,near_2_4,156,0.06607227772474289,0.290561318397522
5001,47,0,22,mid_5_8,206,0.030401157215237617,0.2019280046224594
5001,47,0,22,far_gt8,416,0.025312768295407295,0.17133837938308716
5001,47,0,23,inside,163,0.6493346095085144,1.1244795322418213
5001,47,0,23,ring_1,83,0.1675843745470047,0.48989105224609375
5001,47,0,23,near_2_4,156,0.06604889035224915,0.29155662655830383
5001,47,0,23,mid_5_8,206,0.032356906682252884,0.20677389204502106
5001,47,0,23,far_gt8,416,0.027408597990870476,0.17889155447483063
5001,47,0,24,inside,163,0.6852644681930542,1.1568044424057007
5001,47,0,24,ring_1,83,0.1796189844608307,0.5045580267906189
5001,47,0,24,near_2_4,156,0.07297427952289581,0.3093096911907196
5001,47,0,24,mid_5_8,206,0.0380779504776001,0.2234397679567337
5001,47,0,24,far_gt8,416,0.03282945975661278,0.19352640211582184
5001,47,0,25,inside,163,0.6480511426925659,1.1256263256072998
5001,47,0,25,ring_1,83,0.1806311011314392,0.5132759213447571
5001,47,0,25,near_2_4,156,0.07774326205253601,0.32377684116363525
5001,47,0,25,mid_5_8,206,0.043760642409324646,0.24001702666282654
5001,47,0,25,far_gt8,416,0.03697427734732628,0.21064558625221252
5001,47,0,26,inside,163,0.6857354044914246,1.1588630676269531
5001,47,0,26,ring_1,83,0.20303091406822205,0.5439476370811462
5001,47,0,26,near_2_4,156,0.08756972849369049,0.34240663051605225
5001,47,0,26,mid_5_8,206,0.05173351615667343,0.2607662081718445
5001,47,0,26,far_gt8,416,0.042969442903995514,0.22875286638736725
5001,47,0,27,inside,163,0.751076877117157,1.2134928703308105
5001,47,0,27,ring_1,83,0.22651755809783936,0.5766313672065735
5001,47,0,27,near_2_4,156,0.10069458186626434,0.3702389597892761
5001,47,0,27,mid_5_8,206,0.06109941750764847,0.28579238057136536
5001,47,0,27,far_gt8,416,0.05135428532958031,0.2551540732383728
5060,49,0,0,inside,81,0.05566564202308655,0.3137684166431427
5060,49,0,0,ring_1,52,-6.8774590467057806e-09,0.0
5060,49,0,0,near_2_4,130,3.6679781434401093e-09,0.0
5060,49,0,0,mid_5_8,233,1.4837207906737149e-08,0.0
5060,49,0,0,far_gt8,528,-2.2577517633237676e-10,0.0
5060,49,0,1,inside,81,0.15554092824459076,0.533593475818634
5060,49,0,1,ring_1,52,0.00012087248614989221,0.015008283779025078
5060,49,0,1,near_2_4,130,0.00014944076247047633,0.016666773706674576
5060,49,0,1,mid_5_8,233,0.00012456091644708067,0.015336754731833935
5060,49,0,1,far_gt8,528,0.00011193187674507499,0.01443646289408207
5060,49,0,2,inside,81,0.3168027102947235,0.7865505218505859
5060,49,0,2,ring_1,52,0.006413216702640057,0.10032641887664795
5060,49,0,2,near_2_4,130,0.0011447847355157137,0.047254834324121475
5060,49,0,2,mid_5_8,233,0.0008004854898899794,0.03960880637168884
5060,49,0,2,far_gt8,528,0.0006157791940495372,0.03458723798394203
5060,49,0,3,inside,81,0.457838773727417,0.9534217715263367
5060,49,0,3,ring_1,52,0.01953783445060253,0.17921946942806244
5060,49,0,3,near_2_4,130,0.0023616543039679527,0.06722284108400345
5060,49,0,3,mid_5_8,233,0.0015727255959063768,0.05461858585476875
5060,49,0,3,far_gt8,528,0.0011108459439128637,0.045694880187511444
5060,49,0,4,inside,81,0.488211065530777,0.9855900406837463
5060,49,0,4,ring_1,52,0.03190213441848755,0.22828234732151031
5060,49,0,4,near_2_4,130,0.003683495568111539,0.08311022073030472
5060,49,0,4,mid_5_8,233,0.002885792637243867,0.06927622109651566
5060,49,0,4,far_gt8,528,0.0019849783275276423,0.05770505592226982
